date,close
2020-06-30,26.9000
2020-07-01,25.7800
2020-07-02,25.4900
2020-07-03,24.7500
2020-07-06,25.6200
2020-07-07,25.9300
2020-07-08,26.2100
2020-07-09,26.4300
2020-07-10,25.4800
2020-07-13,27.2200
2020-07-14,26.8300
2020-07-15,26.5100
2020-07-16,24.6500
2020-07-17,24.3100
2020-07-20,25.6700
2020-07-21,25.6900
2020-07-22,25.3500
2020-07-23,24.9700
2020-07-24,24.0100
2020-07-27,24.1400
2020-07-28,24.3500
2020-07-29,24.6000
2020-07-30,24.2400
2020-07-31,24.5500
2020-08-03,27.0100
2020-08-04,29.2000
2020-08-05,30.8000
2020-08-06,33.8800
2020-08-07,33.0000
2020-08-10,32.6300
2020-08-11,31.7000
2020-08-12,32.0100
2020-08-13,35.2100
2020-08-14,32.5700
2020-08-17,33.2500
2020-08-18,32.6000
2020-08-19,33.1100
2020-08-20,32.8800
2020-08-21,35.4000
2020-08-24,33.5200
2020-08-25,36.0600
2020-08-26,37.4100
2020-08-27,38.5000
2020-08-28,39.0600
2020-08-31,37.5500
2020-09-01,37.7000
2020-09-02,37.0200
2020-09-03,35.9000
2020-09-04,34.8200
2020-09-07,33.6500
2020-09-08,33.5000
2020-09-09,33.4600
2020-09-10,32.6000
2020-09-11,33.2600
2020-09-14,34.3000
2020-09-15,33.8100
2020-09-16,34.0000
2020-09-17,33.7300
2020-09-18,33.2100
2020-09-21,33.0500
2020-09-22,32.8000
2020-09-23,32.4900
2020-09-24,31.2500
2020-09-25,31.3500
2020-09-28,30.6600
2020-09-29,31.0300
2020-09-30,30.5500
2020-10-09,30.9400
2020-10-12,31.6500
2020-10-13,31.1000
2020-10-14,30.5900
2020-10-15,30.2900
2020-10-16,30.4900
2020-10-19,32.5000
2020-10-20,32.5400
2020-10-21,31.5200
2020-10-22,30.9600
2020-10-23,30.9300
2020-10-26,31.1300
2020-10-27,30.8000
2020-10-28,31.1500
2020-10-29,30.7900
2020-10-30,28.0000
2020-11-02,27.1200
2020-11-03,27.3400
2020-11-04,27.0600
2020-11-05,28.3000
2020-11-06,27.6900
2020-11-09,28.1500
2020-11-10,27.6700
2020-11-11,27.3200
2020-11-12,27.5600
2020-11-13,28.7600
2020-11-16,29.5200
2020-11-17,28.6500
2020-11-18,30.8900
2020-11-19,30.0000
2020-11-20,29.6200
2020-11-23,31.5600
2020-11-24,30.8800
2020-11-25,30.7900
2020-11-26,30.0200
2020-11-27,29.1500
2020-11-30,29.2200
2020-12-01,29.3600
2020-12-02,28.9700
2020-12-03,28.5000
2020-12-04,28.6500
2020-12-07,28.8500
2020-12-08,28.5200
2020-12-09,28.0400
2020-12-10,27.8000
2020-12-11,28.3600
2020-12-14,27.8000
2020-12-15,27.8500
2020-12-16,27.3900
2020-12-17,28.5200
2020-12-18,27.6500
2020-12-21,28.1600
2020-12-22,27.5000
2020-12-23,27.5400
2020-12-24,27.1000
2020-12-25,25.4000
2020-12-28,25.1600
2020-12-29,25.5000
2020-12-30,25.4100
2020-12-31,26.0200
2021-01-04,28.6200
2021-01-05,31.4800
2021-01-06,31.3000
2021-01-07,32.5300
2021-01-08,31.8700
2021-01-11,31.7200
2021-01-12,32.4400
2021-01-13,31.4800
2021-01-14,33.9000
2021-01-15,32.9700
2021-01-18,33.7200
2021-01-19,32.4400
2021-01-20,31.9500
2021-01-21,31.0000
2021-01-22,30.6000
2021-01-25,30.1000
2021-01-26,30.1800
2021-01-27,29.2200
2021-01-28,29.1800
2021-01-29,28.5500
2021-02-01,29.3600
2021-02-02,29.5900
2021-02-03,30.3600
2021-02-04,29.8000
2021-02-05,29.6600
2021-02-08,29.4700
2021-02-09,30.3300
2021-02-10,29.8900
2021-02-18,32.0000
2021-02-19,33.5300
2021-02-22,32.8100
2021-02-23,32.5500
2021-02-24,32.9900
2021-02-25,32.3900
2021-02-26,31.2000
2021-03-01,30.8400
2021-03-02,30.5600
2021-03-03,32.2800
2021-03-04,31.1500
2021-03-05,31.2000
2021-03-08,32.0200
2021-03-09,32.7900
2021-03-10,32.6800
2021-03-11,33.0000
2021-03-12,32.9200
2021-03-15,32.5300
2021-03-16,32.3200
2021-03-17,32.2300
2021-03-18,32.4800
2021-03-19,32.8000
2021-03-22,33.7800
2021-03-23,34.8100
2021-03-24,31.3300
2021-03-25,30.2000
2021-03-26,30.2000
2021-03-29,31.6900
2021-03-30,31.1500
2021-03-31,31.3000
2021-04-01,30.9600
2021-04-02,30.8100
2021-04-06,30.6600
2021-04-07,30.2100
2021-04-08,30.2600
2021-04-09,29.9600
2021-04-12,29.5500
2021-04-13,29.0500
2021-04-14,30.0000
2021-04-15,29.8100
2021-04-16,30.1100
2021-04-19,29.9500
2021-04-20,29.5800
2021-04-21,29.0000
2021-04-22,29.7100
2021-04-23,30.3000
2021-04-26,30.7000
2021-04-27,29.9500
2021-04-28,30.2000
2021-04-29,29.9500
2021-04-30,29.6000
2021-05-06,30.3400
2021-05-07,30.2800
2021-05-10,30.6000
2021-05-11,30.3000
2021-05-12,30.5400
2021-05-13,29.8000
2021-05-14,29.3900
2021-05-17,29.8300
2021-05-18,30.0100
2021-05-19,29.1900
2021-05-20,29.5100
2021-05-21,29.9800
2021-05-24,29.8600
2021-05-25,30.0000
2021-05-26,30.1600
2021-05-27,30.6500
2021-05-28,32.8000
2021-05-31,32.3600
2021-06-01,32.4000
2021-06-02,34.4000
2021-06-03,37.2900
2021-06-04,38.4600
2021-06-07,38.6000
2021-06-08,37.5100
2021-06-09,38.0100
2021-06-10,37.9500
2021-06-11,37.9200
2021-06-15,36.8600
2021-06-16,35.5900
2021-06-17,35.6500
2021-06-18,35.7900
2021-06-21,37.6100
2021-06-22,36.6700
2021-06-23,36.9900
2021-06-24,38.3000
2021-06-25,37.6000
2021-06-28,37.0700
2021-06-29,37.5500
2021-06-30,38.4500
2021-07-01,37.2100
2021-07-02,36.8900
2021-07-05,36.2000
2021-07-06,36.4200
2021-07-07,38.0000
2021-07-08,40.4400
2021-07-09,42.0300
2021-07-12,42.1000
2021-07-13,44.6400
2021-07-14,43.0200
2021-07-15,42.1500
2021-07-16,41.9900
2021-07-19,41.9100
2021-07-20,41.4500
2021-07-21,42.3600
2021-07-22,42.0400
2021-07-23,41.2700
2021-07-26,40.9400
2021-07-27,39.4900
2021-07-28,40.1800
2021-07-29,40.4000
2021-07-30,40.2000
2021-08-02,41.8600
2021-08-03,39.8500
2021-08-04,43.5000
2021-08-05,42.0200
2021-08-06,44.3000
2021-08-09,43.3800
2021-08-10,43.4400
2021-08-11,46.9800
2021-08-12,46.8700
2021-08-13,46.2000
2021-08-16,46.0600
2021-08-17,43.7400
2021-08-18,44.9200
2021-08-19,44.3000
2021-08-20,43.8200
2021-08-23,45.4200
2021-08-24,44.7200
2021-08-25,47.9100
2021-08-26,47.1500
2021-08-27,47.2100
2021-08-30,49.1500
2021-08-31,48.7500
2021-09-01,47.8500
2021-09-02,52.0000
2021-09-03,52.2600
2021-09-06,50.2000
2021-09-07,55.2200
2021-09-08,53.8900
2021-09-09,55.6700
2021-09-10,54.6200
2021-09-13,54.0800
2021-09-14,51.7200
2021-09-15,50.3100
2021-09-16,46.7900
2021-09-17,44.8800
2021-09-22,44.7200
2021-09-23,45.0100
2021-09-24,44.9800
2021-09-27,42.2000
2021-09-28,42.4100
2021-09-29,40.2000
2021-09-30,41.3000
2021-10-08,40.4200
2021-10-11,40.6500
2021-10-12,39.1800
2021-10-13,40.4700
2021-10-14,40.8500
2021-10-15,41.2500
2021-10-18,42.5300
2021-10-19,41.6600
2021-10-20,41.9500
2021-10-21,42.1000
2021-10-22,41.6700
2021-10-25,42.8500
2021-10-26,42.9000
2021-10-27,43.0700
2021-10-28,41.6500
2021-10-29,43.3000
2021-11-01,42.9900
2021-11-02,43.0000
2021-11-03,43.2700
2021-11-04,44.2800
2021-11-05,46.3700
2021-11-08,47.9900
2021-11-09,50.0300
2021-11-10,49.5900
2021-11-11,48.8400
2021-11-12,49.5900
2021-11-15,49.3500
2021-11-16,48.7600
2021-11-17,48.4500
2021-11-18,48.5000
2021-11-19,49.8000
2021-11-22,50.5000
2021-11-23,51.0000
2021-11-24,52.0000
2021-11-25,52.0000
2021-11-26,55.3700
2021-11-29,53.3200
2021-11-30,51.9800
2021-12-01,50.9300
2021-12-02,51.6800
2021-12-03,52.0000
2021-12-06,51.1900
2021-12-07,51.9900
2021-12-08,53.3000
2021-12-09,53.0400
2021-12-10,53.4100
2021-12-13,54.7000
2021-12-14,53.8000
2021-12-15,53.1900
2021-12-16,54.6500
2021-12-17,52.7000
2021-12-20,52.7500
2021-12-21,54.0900
2021-12-22,55.4500
2021-12-23,54.6100
2021-12-24,54.7000
2021-12-27,55.4700
2021-12-28,58.4500
2021-12-29,57.3500
2021-12-30,57.6200
2021-12-31,57.8600
2022-01-04,61.0300
2022-01-05,58.0000
2022-01-06,61.7000
2022-01-07,61.3700
2022-01-10,60.5900
2022-01-11,60.0800
2022-01-12,58.4700
2022-01-13,58.1300
2022-01-14,57.4000
2022-01-17,57.2300
2022-01-18,58.0100
2022-01-19,57.1000
2022-01-20,57.5400
2022-01-21,56.6100
2022-01-24,57.7100
2022-01-25,56.8500
2022-01-26,56.5000
2022-01-27,56.6300
2022-01-28,56.6200
2022-02-07,57.8700
2022-02-08,59.2800
2022-02-09,60.5000
2022-02-10,59.5200
2022-02-11,58.7000
2022-02-14,58.0000
2022-02-15,58.2200
2022-02-16,58.5600
2022-02-17,58.7000
2022-02-18,59.4300
2022-02-21,61.9200
2022-02-22,62.6500
2022-02-23,62.9800
2022-02-24,62.5900
2022-02-25,62.0000
2022-02-28,62.2900
2022-03-01,61.4600
2022-03-02,61.5500
2022-03-03,61.7600
2022-03-04,60.9800
2022-03-07,58.8900
2022-03-08,53.0000
2022-03-09,49.1600
2022-03-10,54.0800
2022-03-11,54.9900
2022-03-14,51.4000
2022-03-15,49.1500
2022-03-16,48.7000
2022-03-17,50.4500
2022-03-18,48.8000
2022-03-21,51.8000
2022-03-22,52.0000
2022-03-23,54.2000
2022-03-24,53.2400
2022-03-25,51.3800
2022-03-28,51.1800
2022-03-29,52.6500
2022-03-30,55.0000
2022-03-31,55.1400
2022-04-01,54.8000
2022-04-06,55.6200
2022-04-07,56.3800
2022-04-08,56.6800
2022-04-11,53.7800
2022-04-12,51.5000
2022-04-13,50.4500
2022-04-14,48.5200
2022-04-15,48.6400
2022-04-18,51.0800
2022-04-19,49.6900
2022-04-20,48.4800
2022-04-21,47.0600
2022-04-22,45.7800
2022-04-25,44.2600
2022-04-26,43.5000
2022-04-27,45.4500
2022-04-28,43.7300
2022-04-29,44.4000
2022-05-05,47.0900
2022-05-06,47.7200
2022-05-09,48.6000
2022-05-10,49.6000
2022-05-11,50.6600
2022-05-12,50.6600
2022-05-13,50.5000
2022-05-16,52.1200
2022-05-17,50.8500
2022-05-18,48.6100
2022-05-19,49.1000
2022-05-20,34.0000
2022-05-23,35.0500
2022-05-24,34.3000
2022-05-25,33.4900
2022-05-26,33.2100
2022-05-27,32.8400
2022-05-30,34.0900
2022-05-31,34.8400
2022-06-01,35.8000
2022-06-02,36.9500
2022-06-06,36.0900
2022-06-07,35.4800
2022-06-08,35.8100
2022-06-09,35.5700
2022-06-10,35.7800
2022-06-13,36.3600
2022-06-14,36.2400
2022-06-15,36.5500
2022-06-16,37.1900
2022-06-17,36.3800
2022-06-20,35.3800
2022-06-21,34.7400
2022-06-22,33.7200
2022-06-23,34.6500
2022-06-24,34.1200
2022-06-27,33.7600
2022-06-28,33.7000
2022-06-29,32.7300
2022-06-30,33.6600
2022-07-01,33.6700
2022-07-04,34.3300
2022-07-05,35.8600
2022-07-06,35.6000
2022-07-07,35.3000
2022-07-08,35.4500
2022-07-11,35.5900
2022-07-12,34.9900
2022-07-13,34.5600
2022-07-14,34.9600
2022-07-15,35.0500
2022-07-18,34.5300
2022-07-19,35.3100
2022-07-20,36.3000
2022-07-21,36.9500
2022-07-22,39.0400
2022-07-25,38.1200
2022-07-26,37.9300
2022-07-27,37.6800
2022-07-28,36.8700
2022-07-29,36.5300
2022-08-01,36.1900
2022-08-02,35.4900
2022-08-03,34.8600
2022-08-04,34.7900
2022-08-05,35.7200
2022-08-08,38.6000
2022-08-09,39.9800
2022-08-10,41.4500
2022-08-11,39.9000
2022-08-12,40.8500
2022-08-15,39.4300
2022-08-16,39.6400
2022-08-17,38.9100
2022-08-18,41.7500
2022-08-19,39.2900
2022-08-22,39.8500
2022-08-23,39.4000
2022-08-24,40.9500
2022-08-25,41.0900
2022-08-26,42.0300
2022-08-29,45.6500
2022-08-30,44.3600
2022-08-31,42.5000
2022-09-01,41.5000
2022-09-02,41.5000
2022-09-05,41.6500
2022-09-06,43.3800
2022-09-07,44.5000
2022-09-08,42.2900
2022-09-09,42.4000
2022-09-13,42.2400
2022-09-14,40.7200
2022-09-15,41.1600
2022-09-16,40.8900
2022-09-19,40.0300
2022-09-20,39.9500
2022-09-21,39.1600
2022-09-22,38.2700
2022-09-23,37.3000
2022-09-26,35.6900
2022-09-27,34.6400
2022-09-28,31.3500
2022-09-29,32.4200
2022-09-30,32.4400
2022-10-10,30.8800
2022-10-11,29.9000
2022-10-12,28.1800
2022-10-13,26.8100
2022-10-14,27.6800
2022-10-17,27.9700
2022-10-18,27.3600
2022-10-19,29.6000
2022-10-20,28.1900
2022-10-21,27.1400
2022-10-24,26.6000
2022-10-25,25.9100
2022-10-26,26.1100
2022-10-27,25.4200
2022-10-28,24.2100
2022-10-31,23.9900
2022-11-01,24.1100
2022-11-02,25.1000
2022-11-03,26.9000
2022-11-04,28.2200
2022-11-07,28.0800
2022-11-08,28.3800
2022-11-09,29.7700
2022-11-10,27.8600
2022-11-11,28.4800
2022-11-14,30.2500
2022-11-15,29.5400
2022-11-16,29.2000
2022-11-17,28.8100
2022-11-18,28.2400
2022-11-21,30.0100
2022-11-22,28.9500
2022-11-23,28.7300
2022-11-24,28.9600
2022-11-25,29.4000
2022-11-28,30.0200
2022-11-29,31.5000
2022-11-30,30.7400
2022-12-01,30.9000
2022-12-02,30.8300
2022-12-05,30.8300
2022-12-06,30.9400
2022-12-07,30.8100
2022-12-08,30.2500
2022-12-09,30.4000
2022-12-12,29.5000
2022-12-13,29.3500
2022-12-14,28.8200
2022-12-15,29.4700
2022-12-16,29.4300
2022-12-19,28.5700
2022-12-20,28.2900
2022-12-21,28.2500
2022-12-22,27.4900
2022-12-23,26.9500
2022-12-26,27.6900
2022-12-27,29.2500
2022-12-28,28.6300
2022-12-29,28.0400
2022-12-30,27.8300
2023-01-03,28.0800
2023-01-04,27.7300
2023-01-05,27.7800
2023-01-06,28.3700
2023-01-09,27.6400
2023-01-10,27.7200
2023-01-11,28.7900
2023-01-12,29.0300
2023-01-13,28.7100
2023-01-16,29.0000
2023-01-17,28.8000
2023-01-18,28.6000
2023-01-19,28.7800
2023-01-20,29.5000
2023-01-30,31.1000
2023-01-31,31.6600
2023-02-01,31.9100
2023-02-02,31.8800
2023-02-03,31.0600
2023-02-06,31.2000
2023-02-07,32.7700
2023-02-08,32.0900
2023-02-09,33.8000
2023-02-10,32.7400
2023-02-13,35.5300
2023-02-14,34.7200
2023-02-15,33.8000
2023-02-16,33.7100
2023-02-17,35.0000
2023-02-20,34.7400
2023-02-21,34.2600
2023-02-22,35.0200
2023-02-23,36.0000
2023-02-24,36.8000
2023-02-27,35.5000
2023-02-28,35.4900
2023-03-01,33.9500
2023-03-02,32.8700
2023-03-03,32.2700
2023-03-06,31.7800
2023-03-07,30.9500
2023-03-08,31.9200
2023-03-09,31.2500
2023-03-10,30.3200
2023-03-13,30.5100
2023-03-14,30.1900
2023-03-15,29.9200
2023-03-16,28.7500
2023-03-17,29.2300
2023-03-20,29.7300
2023-03-21,30.3400
2023-03-22,29.5000
2023-03-23,29.3700
2023-03-24,28.2500
2023-03-27,27.8400
2023-03-28,27.7600
2023-03-29,27.8200
2023-03-30,29.3800
2023-03-31,29.3900
2023-04-03,28.8800
2023-04-04,28.6200
2023-04-06,28.2500
2023-04-07,28.6900
2023-04-10,27.9600
2023-04-11,28.2400
2023-04-12,27.9500
2023-04-13,27.8100
2023-04-14,28.5700
2023-04-17,28.8900
2023-04-18,28.7800
2023-04-19,28.2000
2023-04-20,27.7700
2023-04-21,26.7200
2023-04-24,26.7400
2023-04-25,26.0000
2023-04-26,27.1100
2023-04-27,27.2800
2023-04-28,26.6600
2023-05-04,26.4200
2023-05-05,25.7000
2023-05-08,25.7100
2023-05-09,25.3400
2023-05-10,25.4000
2023-05-11,25.0700
2023-05-12,24.6500
2023-05-15,24.8000
2023-05-16,24.7000
2023-05-17,25.1800
2023-05-18,25.3300
2023-05-19,25.4000
2023-05-22,25.3700
2023-05-23,25.2500
2023-05-24,25.0800
2023-05-25,24.9100
2023-05-26,24.8900
2023-05-29,24.5400
2023-05-30,24.0400
2023-05-31,23.8600
2023-06-01,23.9600
2023-06-02,24.4400
2023-06-05,24.7900
2023-06-06,24.6600
2023-06-07,24.0000
2023-06-08,24.4900
2023-06-09,24.3700
2023-06-12,24.1500
2023-06-13,24.2800
2023-06-14,24.1900
2023-06-15,24.8100
2023-06-16,24.3300
2023-06-19,23.5900
2023-06-20,22.7600
2023-06-21,22.8300
2023-06-26,22.8100
2023-06-27,23.3800
2023-06-28,23.4100
2023-06-29,23.0200
2023-06-30,23.9100
2023-07-03,24.4900
2023-07-04,24.2400
2023-07-05,24.2600
2023-07-06,23.8800
2023-07-07,23.3900
2023-07-10,23.7100
2023-07-11,23.8400
2023-07-12,23.5500
2023-07-13,23.8100
2023-07-14,23.6000
2023-07-17,23.5500
2023-07-18,23.8700
2023-07-19,23.5900
2023-07-20,23.5400
2023-07-21,23.7700
2023-07-24,23.5300
2023-07-25,24.8700
2023-07-26,25.1700
2023-07-27,25.0300
2023-07-28,24.9300
2023-07-31,25.1600
2023-08-01,25.2600
2023-08-02,25.2200
2023-08-03,25.1000
2023-08-04,24.8600
2023-08-07,24.5200
2023-08-08,24.5300
2023-08-09,24.2900
2023-08-10,24.5600
2023-08-11,23.7900
2023-08-14,23.2600
2023-08-15,22.6500
2023-08-16,21.6800
2023-08-17,21.2300
2023-08-18,20.9200
2023-08-21,20.5000
2023-08-22,20.5400
2023-08-23,19.7600
2023-08-24,19.7600
2023-08-25,19.8500
2023-08-28,20.1100
2023-08-29,22.1200
2023-08-30,21.4900
2023-08-31,21.3400
2023-09-01,21.2700
2023-09-04,22.3500
2023-09-05,21.8600
2023-09-06,22.0200
2023-09-07,21.3500
2023-09-08,21.0800
2023-09-11,21.2500
2023-09-12,21.2800
2023-09-13,21.2000
2023-09-14,21.5700
2023-09-15,21.4900
2023-09-18,21.2900
2023-09-19,21.3000
2023-09-20,20.9700
2023-09-21,20.8700
2023-09-22,21.0600
2023-09-25,20.8100
2023-09-26,20.5800
2023-09-27,20.6800
2023-09-28,20.5300
2023-10-09,20.7000
2023-10-10,20.3800
2023-10-11,20.3500
2023-10-12,21.1500
2023-10-13,20.6800
2023-10-16,20.3000
2023-10-17,20.5500
2023-10-18,20.5100
2023-10-19,19.9300
2023-10-20,20.0500
2023-10-23,19.4400
2023-10-24,19.9500
2023-10-25,20.4700
2023-10-26,20.3900
2023-10-27,20.9200
2023-10-30,21.4900
2023-10-31,21.4800
2023-11-01,21.6800
2023-11-02,21.2600
2023-11-03,21.3000
2023-11-06,21.6100
2023-11-07,21.5200
2023-11-08,21.2000
2023-11-09,21.2500
2023-11-10,21.3100
2023-11-13,21.5400
2023-11-14,21.6200
2023-11-15,23.7800
2023-11-16,22.7000
2023-11-17,22.5000
2023-11-20,22.4200
2023-11-21,22.0700
2023-11-22,21.7200
2023-11-23,22.0500
2023-11-24,21.5500
2023-11-27,21.3500
2023-11-28,21.7300
2023-11-29,21.5200
2023-11-30,21.3800
2023-12-01,21.1900
2023-12-04,21.5100
2023-12-05,21.2700
2023-12-06,21.3900
2023-12-07,21.2600
2023-12-08,20.8900
2023-12-11,21.2100
2023-12-12,21.1700
2023-12-13,20.5500
2023-12-14,20.2200
2023-12-15,20.0300
2023-12-18,19.6600
2023-12-19,19.6200
2023-12-20,19.4500
2023-12-21,19.4000
2023-12-22,19.3700
2023-12-25,19.3600
2023-12-26,19.0700
2023-12-27,19.0500
2023-12-28,19.2000
2023-12-29,19.2300
