date,close
2021-02-19,28.1900
2021-02-22,28.6200
2021-02-23,29.0700
2021-02-24,30.0000
2021-02-25,29.4500
2021-02-26,28.1200
2021-03-01,29.7000
2021-03-02,28.2100
2021-03-03,30.5100
2021-03-04,33.6500
2021-03-05,31.3000
2021-03-08,30.1700
2021-03-09,30.1200
2021-03-10,28.8500
2021-03-11,30.2200
2021-03-12,30.5400
2021-03-15,32.2600
2021-03-16,32.3800
2021-03-17,31.3000
2021-03-18,32.7500
2021-03-19,39.3000
2021-03-22,47.1600
2021-03-23,40.6500
2021-03-24,38.1700
2021-03-25,37.7000
2021-03-26,38.7200
2021-03-29,37.9800
2021-03-30,36.6000
2021-03-31,35.8000
2021-04-01,36.4600
2021-04-02,34.6000
2021-04-06,34.9400
2021-04-07,41.9300
2021-04-08,41.5200
2021-04-09,39.2100
2021-04-12,41.0600
2021-04-13,37.4300
2021-04-14,37.5000
2021-04-15,36.5200
2021-04-16,37.7300
2021-04-19,37.2800
2021-04-20,38.2000
2021-04-21,38.1200
2021-04-22,39.2000
2021-04-23,40.2900
2021-04-26,37.5000
2021-04-27,32.2600
2021-04-28,31.2000
2021-04-29,30.3100
2021-04-30,29.5100
2021-05-06,32.1400
2021-05-07,31.6800
2021-05-10,32.9400
2021-05-11,31.8000
2021-05-12,32.0000
2021-05-13,30.6100
2021-05-14,30.6900
2021-05-17,30.8000
2021-05-18,31.6800
2021-05-19,30.6500
2021-05-20,29.6600
2021-05-21,30.1000
2021-05-24,29.4100
2021-05-25,29.4100
2021-05-26,30.3900
2021-05-27,30.7300
2021-05-28,31.9200
2021-05-31,32.4600
2021-06-01,32.9500
2021-06-02,31.9100
2021-06-03,32.7900
2021-06-04,31.6800
2021-06-07,31.5400
2021-06-08,32.0500
2021-06-09,32.9100
2021-06-10,32.3300
2021-06-11,32.7800
2021-06-15,30.1600
2021-06-16,29.4800
2021-06-17,29.7600
2021-06-18,29.9900
2021-06-21,30.7700
2021-06-22,30.7400
2021-06-23,31.1000
2021-06-24,30.2900
2021-06-25,31.4500
2021-06-28,31.1000
2021-06-29,30.3700
2021-06-30,30.7900
2021-07-01,29.9200
2021-07-02,29.2900
2021-07-05,29.7000
2021-07-06,29.7100
2021-07-07,30.2300
2021-07-08,29.3000
2021-07-09,30.5300
2021-07-12,30.2600
2021-07-13,30.6000
2021-07-14,29.7400
2021-07-15,31.0900
2021-07-16,30.4100
2021-07-19,29.8900
2021-07-20,29.4000
2021-07-21,29.6700
2021-07-22,30.4300
2021-07-23,30.1100
2021-07-26,29.7600
2021-07-27,28.0300
2021-07-28,26.3300
2021-07-29,26.8200
2021-07-30,28.7500
2021-08-02,28.7000
2021-08-03,28.1200
2021-08-04,28.6100
2021-08-05,28.0400
2021-08-06,27.9700
2021-08-09,28.5000
2021-08-10,28.5400
2021-08-11,29.1900
2021-08-12,29.6200
2021-08-13,30.5800
2021-08-16,30.5800
2021-08-17,29.5800
2021-08-18,30.2800
2021-08-19,29.8800
2021-08-20,30.4700
2021-08-23,31.1300
2021-08-24,32.0800
2021-08-25,31.8800
2021-08-26,31.9700
2021-08-27,31.0000
2021-08-30,30.6900
2021-08-31,31.1300
2021-09-01,34.1300
2021-09-02,33.0000
2021-09-03,31.6000
2021-09-06,32.5900
2021-09-07,33.1500
2021-09-08,33.5400
2021-09-09,35.0200
2021-09-10,33.1900
2021-09-13,33.6000
2021-09-14,31.6500
2021-09-15,31.1000
2021-09-16,32.6200
2021-09-17,31.9800
2021-09-22,31.0700
2021-09-23,31.7100
2021-09-24,28.9500
2021-09-27,27.4800
2021-09-28,27.8900
2021-09-29,26.5900
2021-09-30,27.1600
2021-10-08,27.7000
2021-10-11,27.8500
2021-10-12,27.2800
2021-10-13,27.6500
2021-10-14,27.9100
2021-10-15,27.6100
2021-10-18,28.0900
2021-10-19,28.2000
2021-10-20,27.9700
2021-10-21,27.4700
2021-10-22,26.4700
2021-10-25,26.2200
2021-10-26,26.4800
2021-10-27,25.3900
2021-10-28,24.3300
2021-10-29,24.4300
2021-11-01,24.6100
2021-11-02,23.9900
2021-11-03,24.7800
2021-11-04,24.7200
2021-11-05,24.4600
2021-11-08,25.1700
2021-11-09,25.5700
2021-11-10,25.4900
2021-11-11,26.7900
2021-11-12,26.5400
2021-11-15,27.0300
2021-11-16,26.5600
2021-11-17,26.8000
2021-11-18,26.9100
2021-11-19,27.4200
2021-11-22,27.2000
2021-11-23,27.8300
2021-11-24,27.9600
2021-11-25,27.6600
2021-11-26,27.8800
2021-11-29,27.5000
2021-11-30,27.4900
2021-12-01,28.1800
2021-12-02,29.2600
2021-12-03,28.4300
2021-12-06,27.2900
2021-12-07,27.8700
2021-12-08,27.2100
2021-12-09,27.1700
2021-12-10,26.9200
2021-12-13,26.8400
2021-12-14,27.0300
2021-12-15,27.0600
2021-12-16,28.8300
2021-12-17,30.2000
2021-12-20,30.6900
2021-12-21,29.8000
2021-12-22,29.1200
2021-12-23,28.8300
2021-12-24,27.6100
2021-12-27,27.4300
2021-12-28,27.2100
2021-12-29,27.3800
2021-12-30,27.5000
2021-12-31,27.7700
2022-01-04,28.3600
2022-01-05,27.6700
2022-01-06,28.2000
2022-01-07,27.7200
2022-01-10,28.2000
2022-01-11,28.4400
2022-01-12,28.7000
2022-01-13,28.2800
2022-01-14,26.9800
2022-01-17,28.2000
2022-01-18,27.1000
2022-01-19,27.5700
2022-01-20,26.3300
2022-01-21,25.2600
2022-01-24,25.2800
2022-01-25,24.1900
2022-01-26,24.7000
2022-01-27,23.9300
2022-01-28,24.1600
2022-02-07,24.9300
2022-02-08,25.8200
2022-02-09,25.6800
2022-02-10,25.4600
2022-02-11,24.8600
2022-02-14,24.9200
2022-02-15,24.8300
2022-02-16,25.2500
2022-02-17,25.2100
2022-02-18,25.5700
2022-02-21,25.7500
2022-02-22,25.3800
2022-02-23,25.6300
2022-02-24,24.6300
2022-02-25,25.1400
2022-02-28,25.0000
2022-03-01,25.2300
2022-03-02,25.8300
2022-03-03,26.0900
2022-03-04,25.6000
2022-03-07,25.9000
2022-03-08,29.6900
2022-03-09,27.1600
2022-03-10,26.9000
2022-03-11,26.0100
2022-03-14,24.2000
2022-03-15,22.8200
2022-03-16,23.3000
2022-03-17,23.7700
2022-03-18,24.3000
2022-03-21,24.6000
2022-03-22,24.5900
2022-03-23,24.3800
2022-03-24,24.3000
2022-03-25,24.5100
2022-03-28,24.0000
2022-03-29,23.4000
2022-03-30,23.7500
2022-03-31,23.7500
2022-04-01,23.0400
2022-04-06,25.5000
2022-04-07,26.1100
2022-04-08,26.6600
2022-04-11,25.9300
2022-04-12,25.7300
2022-04-13,26.5400
2022-04-14,26.6100
2022-04-15,27.1200
2022-04-18,26.1400
2022-04-19,27.7200
2022-04-20,26.5500
2022-04-21,25.1900
2022-04-22,26.0900
2022-04-25,23.1000
2022-04-26,20.7500
2022-04-27,21.2200
2022-04-28,20.0600
2022-04-29,21.0100
2022-05-05,21.5200
2022-05-06,21.1300
2022-05-09,21.5600
2022-05-10,21.9500
2022-05-11,22.3800
2022-05-12,22.3000
2022-05-13,22.5100
2022-05-16,22.4300
2022-05-17,22.3200
2022-05-18,22.4100
2022-05-19,22.4200
2022-05-20,22.9800
2022-05-23,24.0000
2022-05-24,22.2700
2022-05-25,22.5100
2022-05-26,22.6800
2022-05-27,22.8400
2022-05-30,22.7400
2022-05-31,22.6500
2022-06-01,22.8800
2022-06-02,23.5500
2022-06-06,23.9100
2022-06-07,24.9800
2022-06-08,25.3000
2022-06-09,24.0000
2022-06-10,24.7200
2022-06-13,24.9800
2022-06-14,24.6000
2022-06-15,24.3100
2022-06-16,24.2400
2022-06-17,24.1300
2022-06-20,24.2400
2022-06-21,24.7700
2022-06-22,24.3400
2022-06-23,24.2200
2022-06-24,24.0700
2022-06-27,23.8700
2022-06-28,23.9500
2022-06-29,22.8400
2022-06-30,22.8600
2022-07-01,23.1600
2022-07-04,23.3800
2022-07-05,24.3400
2022-07-06,23.4000
2022-07-07,24.0800
2022-07-08,23.6000
2022-07-11,23.1700
2022-07-12,22.5400
2022-07-13,23.5000
2022-07-14,24.0700
2022-07-15,23.5700
2022-07-18,24.3700
2022-07-19,24.6800
2022-07-20,24.5600
2022-07-21,24.5800
2022-07-22,24.8500
2022-07-25,24.9100
2022-07-26,24.9200
2022-07-27,25.0600
2022-07-28,25.3800
2022-07-29,25.0700
2022-08-01,24.9500
2022-08-02,23.9000
2022-08-03,23.9000
2022-08-04,23.9200
2022-08-05,24.5400
2022-08-08,25.1800
2022-08-09,25.3000
2022-08-10,25.5500
2022-08-11,25.4400
2022-08-12,25.1200
2022-08-15,25.4600
2022-08-16,25.9100
2022-08-17,26.7900
2022-08-18,26.9200
2022-08-19,25.8500
2022-08-22,25.3300
2022-08-23,25.9800
2022-08-24,25.1200
2022-08-25,24.4600
2022-08-26,24.8900
2022-08-29,25.4500
2022-08-30,24.7000
2022-08-31,23.3200
2022-09-01,23.9000
2022-09-02,23.9900
2022-09-05,24.4600
2022-09-06,24.2700
2022-09-07,24.5000
2022-09-08,29.4000
2022-09-09,29.9900
2022-09-13,28.1500
2022-09-14,29.5900
2022-09-15,29.8500
2022-09-16,33.0400
2022-09-19,32.0000
2022-09-20,32.4200
2022-09-21,32.1300
2022-09-22,33.0000
2022-09-23,32.1800
2022-09-26,31.5000
2022-09-27,31.1800
2022-09-28,29.7500
2022-09-29,29.7000
2022-09-30,28.1700
2022-10-10,27.6800
2022-10-11,28.7400
2022-10-12,29.7400
2022-10-13,29.5600
2022-10-14,30.4400
2022-10-17,31.0500
2022-10-18,31.8500
2022-10-19,30.3800
2022-10-20,31.9500
2022-10-21,31.4000
2022-10-24,37.6800
2022-10-25,36.2000
2022-10-26,39.1000
2022-10-27,36.5000
2022-10-28,35.3500
2022-10-31,34.2000
2022-11-01,36.1800
2022-11-02,36.6600
2022-11-03,36.0800
2022-11-04,38.9900
2022-11-07,39.8800
2022-11-08,39.0800
2022-11-09,40.5800
2022-11-10,39.0000
2022-11-11,37.2000
2022-11-14,39.0300
2022-11-15,42.0000
2022-11-16,41.4000
2022-11-17,41.0100
2022-11-18,39.9600
2022-11-21,40.6100
2022-11-22,40.9900
2022-11-23,40.7700
2022-11-24,41.1000
2022-11-25,40.1000
2022-11-28,39.6000
2022-11-29,38.3900
2022-11-30,37.4600
2022-12-01,37.9800
2022-12-02,36.9000
2022-12-05,35.9000
2022-12-06,35.4600
2022-12-07,34.9200
2022-12-08,35.3500
2022-12-09,35.3500
2022-12-12,33.9400
2022-12-13,33.5400
2022-12-14,32.6900
2022-12-15,32.8000
2022-12-16,32.0100
2022-12-19,31.1800
2022-12-20,32.0600
2022-12-21,31.6200
2022-12-22,30.6600
2022-12-23,30.6000
2022-12-26,31.9000
2022-12-27,32.3000
2022-12-28,32.3000
2022-12-29,31.6300
2022-12-30,32.0900
2023-01-03,34.2500
2023-01-04,37.1900
2023-01-05,37.4900
2023-01-06,38.0000
2023-01-09,37.0700
2023-01-10,38.7000
2023-01-11,38.1800
2023-01-12,37.9400
2023-01-13,37.8000
2023-01-16,37.6500
2023-01-17,37.1500
2023-01-18,37.2700
2023-01-19,37.6000
2023-01-20,38.3400
2023-01-30,39.3300
2023-01-31,38.9600
2023-02-01,39.4300
2023-02-02,38.7200
2023-02-03,38.5000
2023-02-06,40.3000
2023-02-07,39.9900
2023-02-08,39.1800
2023-02-09,39.3200
2023-02-10,38.7300
2023-02-13,39.3600
2023-02-14,39.0800
2023-02-15,38.5700
2023-02-16,37.0500
2023-02-17,36.6500
2023-02-20,37.1400
2023-02-21,37.6000
2023-02-22,37.7300
2023-02-23,37.5400
2023-02-24,37.5400
2023-02-27,36.7300
2023-02-28,36.4000
2023-03-01,37.8700
2023-03-02,34.9500
2023-03-03,34.9900
2023-03-06,35.1100
2023-03-07,34.9000
2023-03-08,35.2900
2023-03-09,35.1200
2023-03-10,35.0000
2023-03-13,33.8800
2023-03-14,33.3000
2023-03-15,34.4800
2023-03-16,33.2400
2023-03-17,32.7800
2023-03-20,33.2300
2023-03-21,33.7300
2023-03-22,35.4500
2023-03-23,34.9600
2023-03-24,34.5400
2023-03-27,35.2600
2023-03-28,35.0800
2023-03-29,33.8300
2023-03-30,33.8300
2023-03-31,33.5100
2023-04-03,32.7000
2023-04-04,31.8500
2023-04-06,32.4000
2023-04-07,35.5300
2023-04-10,33.2700
2023-04-11,33.3500
2023-04-12,33.8700
2023-04-13,33.3800
2023-04-14,33.1100
2023-04-17,33.5700
2023-04-18,32.8400
2023-04-19,34.9000
2023-04-20,36.9600
2023-04-21,37.7300
2023-04-24,37.0700
2023-04-25,37.2500
2023-04-26,37.0500
2023-04-27,37.5500
2023-04-28,38.9000
2023-05-04,37.6300
2023-05-05,36.7700
2023-05-08,36.0900
2023-05-09,35.0600
2023-05-10,34.5400
2023-05-11,34.6100
2023-05-12,34.7000
2023-05-15,35.7200
2023-05-16,36.2600
2023-05-17,37.9500
2023-05-18,37.6400
2023-05-19,38.1600
2023-05-22,38.5000
2023-05-23,38.8300
2023-05-24,38.8000
2023-05-25,39.2700
2023-05-26,39.2700
2023-05-29,34.9700
2023-05-30,34.8000
2023-05-31,34.4900
2023-06-01,34.8000
2023-06-02,34.9200
2023-06-05,35.0000
2023-06-06,33.7000
2023-06-07,33.5000
2023-06-08,34.0200
2023-06-09,33.4200
2023-06-12,33.7400
2023-06-13,33.6400
2023-06-14,33.5000
2023-06-15,33.1500
2023-06-16,32.1000
2023-06-19,31.4000
2023-06-20,30.6300
2023-06-21,29.9700
2023-06-26,29.4500
2023-06-27,31.3000
2023-06-28,31.6000
2023-06-29,31.8700
2023-06-30,32.9500
2023-07-03,32.7000
2023-07-04,32.6600
2023-07-05,33.0600
2023-07-06,32.9700
2023-07-07,32.1200
2023-07-10,32.2700
2023-07-11,33.2000
2023-07-12,32.5200
2023-07-13,33.4000
2023-07-14,32.8900
2023-07-17,32.4500
2023-07-18,32.5000
2023-07-19,32.5700
2023-07-20,31.8800
2023-07-21,31.4700
2023-07-24,31.2000
2023-07-25,32.1700
2023-07-26,34.6700
2023-07-27,35.7800
2023-07-28,34.6600
2023-07-31,34.1500
2023-08-01,40.9800
2023-08-02,37.3100
2023-08-03,36.8000
2023-08-04,35.5300
2023-08-07,36.1600
2023-08-08,36.2800
2023-08-09,36.6500
2023-08-10,35.2200
2023-08-11,31.8800
2023-08-14,32.3100
2023-08-15,32.1700
2023-08-16,32.4900
2023-08-17,33.3300
2023-08-18,32.3100
2023-08-21,31.4000
2023-08-22,30.8300
2023-08-23,30.8200
2023-08-24,30.3900
2023-08-25,29.9800
2023-08-28,30.6400
2023-08-29,31.6900
2023-08-30,31.4000
2023-08-31,30.6500
2023-09-01,31.4700
2023-09-04,33.9800
2023-09-05,33.9800
2023-09-06,33.9900
2023-09-07,33.1500
2023-09-08,31.2600
2023-09-11,31.1500
2023-09-12,31.2700
2023-09-13,31.9100
2023-09-14,31.4000
2023-09-15,31.6300
2023-09-18,31.4600
2023-09-19,30.8700
2023-09-20,30.4400
2023-09-21,29.5000
2023-09-22,30.5500
2023-09-25,30.0000
2023-09-26,29.6800
2023-09-27,30.1700
2023-09-28,30.3300
2023-10-09,30.4100
2023-10-10,29.9700
2023-10-11,29.4000
2023-10-12,29.4400
2023-10-13,28.3200
2023-10-16,27.7800
2023-10-17,27.7500
2023-10-18,27.1600
2023-10-19,27.3400
2023-10-20,27.6700
2023-10-23,26.8000
2023-10-24,27.8500
2023-10-25,27.8000
2023-10-26,27.5200
2023-10-27,27.8100
2023-10-30,27.9200
2023-10-31,27.6900
2023-11-01,27.5000
2023-11-02,26.8000
2023-11-03,27.1100
2023-11-06,27.6500
2023-11-07,27.3400
2023-11-08,26.8200
2023-11-09,27.2400
2023-11-10,26.9400
2023-11-13,27.9200
2023-11-14,27.6500
2023-11-15,28.6100
2023-11-16,27.7200
2023-11-17,27.8900
2023-11-20,28.1400
2023-11-21,27.9500
2023-11-22,27.2700
2023-11-23,27.5900
2023-11-24,27.2100
2023-11-27,27.4400
2023-11-28,27.6000
2023-11-29,27.3600
2023-11-30,27.0100
2023-12-01,27.4300
2023-12-04,27.3000
2023-12-05,26.6700
2023-12-06,26.7200
2023-12-07,26.0500
2023-12-08,25.7400
2023-12-11,25.9900
2023-12-12,25.7200
2023-12-13,25.3100
2023-12-14,25.2400
2023-12-15,25.0000
2023-12-18,24.6300
2023-12-19,24.7900
2023-12-20,24.7800
2023-12-21,24.9200
2023-12-22,24.8500
2023-12-25,24.3600
2023-12-26,24.0000
2023-12-27,24.1200
2023-12-28,24.9900
2023-12-29,25.5800
